Date,Mom   ,BXM Level (Volatility),Mkt-RF,SMB,HML,RF,Last_Price (High Yield Credit Spread),PS_VWF (Liquidity)
2014-07-31,-0.68,-0.015310369443419347,-2.03,-0.2,0.45,0.0,0.07977650242772105,-0.003148975
2014-08-01,0.31,-0.0019048067270617253,-0.32,-0.17,-0.06,0.0,0.07684270494286549,
2014-08-04,0.55,0.0073483069626902875,0.74,0.02,-0.22,0.0,-0.0059347355198144935,
2014-08-05,-0.34,-0.009116983244096488,-0.84,0.77,-0.19,0.0,-0.027150989065950704,
2014-08-06,-0.55,0.000447118885180231,0.02,0.37,0.18,0.0,0.015174798019234936,
2014-08-07,0.1,-0.005172698996950942,-0.52,-0.04,-0.15,0.0,0.0,
2014-08-08,0.07,0.011383697262132841,1.12,-0.21,-0.18,0.0,-0.003016593539425516,
2014-08-11,-0.01,0.0030680256569937114,0.4,0.6,-0.29,0.0,-0.030677252247047093,
2014-08-12,-0.05,-0.0015328362312789778,-0.23,-0.59,0.25,0.0,-0.02523793258986262,
2014-08-13,0.79,0.006961931039515257,0.69,-0.08,-0.23,0.0,-0.022618088587772478,
2014-08-14,-0.32,0.004376975708038522,0.44,-0.23,0.05,0.0,-0.016474837203505066,
2014-08-15,0.4,-0.0012067910882125332,0.0,-0.14,-0.15,0.0,0.01320151185853602,
2014-08-18,0.14,0.005091530607978179,0.93,0.6,-0.19,0.0,-0.040139167590344194,
2014-08-19,-0.03,0.0017550325275541567,0.49,-0.12,-0.1,0.0,-0.017212128881121558,
2014-08-20,0.03,0.0008718238015203994,0.19,-0.64,0.27,0.0,-0.01751358249270818,
2014-08-21,-0.38,0.0009617566408444134,0.28,-0.14,0.81,0.0,0.0070422826254128434,
2014-08-22,0.08,-0.00019046323436988644,-0.1,0.31,-0.38,0.0,0.0,
2014-08-25,0.29,0.0012871881252936035,0.5,-0.24,0.03,0.0,0.003502630551202035,
2014-08-26,-0.24,0.0008059149154657774,0.19,0.7,-0.33,0.0,-0.010544913176614878,
2014-08-27,0.06,0.0005972256333013348,0.0,-0.23,0.15,0.0,0.014035318116383477,
2014-08-28,0.04,-0.0006515365633896764,-0.19,-0.42,0.09,0.0,0.0034782643763247023,
2014-08-29,0.05,0.0009228848949049961,0.39,0.28,0.1,0.0,-0.006968669316093301,6.759999999999999e-05
2014-09-02,0.29,0.0006870864191039772,0.06,0.47,-0.09,0.0,-0.010544913176614878,
2014-09-03,-0.15,-0.00035252484987324806,-0.14,-0.54,0.25,0.0,0.020979790469194404,
2014-09-04,-0.35,-2.7122444276272972e-05,-0.17,-0.14,-0.16,0.0,0.0068965790590604925,
2014-09-05,0.3,0.0013823075892505088,0.45,-0.26,-0.07,0.0,0.02377021933391177,
2014-09-08,0.16,-0.0003160456396207323,-0.22,0.52,-0.43,0.0,-0.0033613477027047978,
2014-09-09,0.16,-0.0013465702906385602,-0.72,-0.42,-0.02,0.0,0.013378125946176045,
2014-09-10,-0.02,0.0008226175066710084,0.45,0.21,-0.38,0.0,0.029462032730316334,
2014-09-11,-0.11,0.0007767972859467065,0.19,0.49,0.2,0.0,0.0032206147000422014,
2014-09-12,-0.41,-0.0010569536330953255,-0.55,-0.23,0.14,0.0,-0.0032206147000422014,
2014-09-15,-0.12,0.0001807550141847969,-0.28,-1.06,0.66,0.0,0.012820688429061367,
2014-09-16,0.67,0.0014990069630105296,0.7,-0.38,-0.13,0.0,0.018928009885518904,
2014-09-17,0.08,0.0004059704779901807,0.17,0.08,-0.2,0.0,-0.018928009885518904,
2014-09-18,0.06,0.00023448562079320112,0.5,0.01,0.03,0.0,-0.02254523832105626,
2014-09-19,0.06,-0.005443395933428796,-0.18,-0.96,0.05,0.0,0.006493529310548363,
2014-09-22,-0.05,-0.005427606772948401,-0.97,-0.56,0.13,0.0,0.016051709010507897,
2014-09-23,0.26,-0.004476937582650109,-0.62,-0.32,-0.05,0.0,0.03443219642148421,
2014-09-24,0.16,0.006462293959526022,0.81,0.09,-0.91,0.0,0.027315810646962868,
2014-09-25,-0.22,-0.013621231123818411,-1.62,0.08,0.15,0.0,0.0524901826213966,
2014-09-26,0.58,0.008010184109330964,0.85,-0.04,-0.27,0.0,0.030771658666753687,
2014-09-29,0.13,-0.0019140339288181707,-0.22,0.17,-0.44,0.0,0.040491361354736854,
2014-09-30,-0.16,-0.002432164493465727,-0.4,-1.0,0.14,0.0,-0.040491361354736854,0.017756628
2014-10-01,-0.34,-0.012166634927686992,-1.39,-0.15,0.33,0.0,0.013680103904080365,
2014-10-02,-0.25,0.0003348027485099436,0.15,1.02,-0.38,0.0,-0.008185584586439587,
2014-10-03,0.51,0.01079291880740918,1.08,-0.39,-0.41,0.0,-0.036266177984394465,
2014-10-06,-0.33,-0.0012333862614344326,-0.26,-0.78,0.38,0.0,-0.02008675856673725,
2014-10-07,0.1,-0.015051413444157724,-1.56,-0.11,0.11,0.0,0.042559614418795855,
2014-10-08,0.28,0.017369657769148006,1.7,0.03,-0.05,0.0,0.027398974188114655,
2014-10-09,0.06,-0.020497352568927596,-2.17,-0.41,-0.41,0.0,0.016086137751624152,
2014-10-10,-0.39,-0.011337604937978973,-1.3,-0.16,0.55,0.0,0.04422046847936678,
2014-10-13,-0.96,-0.01657578421610051,-1.59,1.32,0.5,0.0,0.0,
2014-10-14,-0.83,0.0016093364239360142,0.28,0.86,-0.12,0.0,0.042347547829092225,
2014-10-15,-0.72,-0.008053293586407051,-0.53,1.81,-1.3,0.0,0.05458056830413649,
2014-10-16,-0.28,0.00019411821860515488,0.23,1.08,0.18,0.0,-0.013953714773865533,
2014-10-17,1.07,0.01360079955953264,1.14,-1.56,-0.1,0.0,-0.08043310393069047,
2014-10-20,0.04,0.006612777264130898,0.94,0.21,-0.34,0.0,-0.005089069507471455,
2014-10-21,0.26,0.008617559177196199,1.98,-0.41,0.02,0.0,-0.057758834152192184,
2014-10-22,0.75,-0.00410065107811608,-0.85,-0.56,0.21,0.0,-0.005420067469339207,
2014-10-23,0.06,0.005250347289191382,1.29,0.51,-0.46,0.0,-0.024760549680652222,
2014-10-24,1.06,0.001552817263132944,0.66,-0.45,-0.1,0.0,0.0027816429618767735,
2014-10-27,0.35,0.0005358679072848815,-0.17,0.11,-0.26,0.0,0.005540180375615433,
2014-10-28,-0.29,0.003527671457100645,1.37,1.58,-0.02,0.0,-0.011111225425070703,
2014-10-29,0.25,-0.0004215397504143681,-0.18,-0.02,0.44,0.0,-0.011236073266925883,
2014-10-30,0.01,0.0007305560043189274,0.6,0.26,-0.49,0.0,0.005633817718255996,
2014-10-31,-0.04,0.0014314653442859537,1.23,0.29,0.2,0.0,-0.01985880864960321,0.048120209000000004
2014-11-03,0.34,-9.349726527307922e-05,-0.01,-0.25,-0.05,0.0,0.0,
2014-11-04,0.51,-7.480410678084581e-05,-0.35,-0.03,-0.11,0.0,0.017045867272988513,
2014-11-05,-0.19,0.0007758206093759767,0.48,-0.54,0.85,0.0,-0.011331566009550098,
2014-11-06,0.21,8.408896617506656e-05,0.49,0.09,-0.49,0.0,-0.008583743691391366,
2014-11-07,-0.9,0.00017749793354937538,0.09,0.0,0.44,0.0,0.025533302005164682,
2014-11-10,0.62,0.00024284086570691699,0.33,0.19,-0.5,0.0,-0.014104606181541968,
2014-11-11,-0.34,-0.0003549411582186579,0.1,0.02,-0.28,0.0,0.0,
2014-11-12,-0.2,0.00015880503912413246,0.07,0.77,-0.28,0.0,-0.005698021114637575,
2014-11-13,0.39,0.0,-0.03,-0.92,-0.34,0.0,0.019802627296179542,
2014-11-14,-0.78,-3.736362278150551e-05,0.06,-0.14,0.15,0.0,0.022161571802852498,
2014-11-17,0.59,0.00027085464144249727,-0.05,-0.97,0.27,0.0,0.010899290458035615,
2014-11-18,0.63,-0.00040163831608985845,0.51,0.05,-0.36,0.0,0.02409755157906046,
2014-11-19,-0.06,0.00036428341652339213,-0.21,-0.93,-0.06,0.0,0.010526412986987532,
2014-11-20,-0.73,0.00014007367898472012,0.31,0.87,-0.02,0.0,0.013004084423206663,
2014-11-21,-0.37,-0.00498936234299574,0.48,-0.39,-0.09,0.0,-0.01562531790308075,
2014-11-24,0.11,0.002024956396029509,0.4,0.94,-0.57,0.0,-0.0026281224062696396,
2014-11-25,0.49,-0.0006370441368490631,-0.08,0.07,-0.04,0.0,0.007863736460214765,
2014-11-26,0.98,0.002134372621583225,0.3,0.1,-0.45,0.0,0.002607563407080793,
2014-11-28,1.23,-0.002162486859103474,-0.35,-0.91,-1.02,0.0,0.030771658666753687,-0.007831258
2014-12-01,0.32,-0.0038779573385481214,-0.9,-0.95,0.62,0.0,0.027398974188114433,
2014-12-02,0.8,0.00482403563385958,0.65,0.42,0.07,0.0,0.0,
2014-12-03,-0.21,0.0022538645532854673,0.46,0.46,0.31,0.0,0.0024539889615666777,
2014-12-04,0.92,0.00021483380819553588,-0.17,-0.31,0.1,0.0,0.01218041855687102,
2014-12-05,0.41,0.0013719791781987567,0.25,0.57,0.25,0.0,-0.014634407518437698,
2014-12-08,1.12,-0.003953036038313762,-0.82,-0.57,0.28,0.0,0.03144152583481907,
2014-12-09,-0.36,6.554399174607539e-05,0.13,1.7,-0.29,0.0,0.05331505876772158,
2014-12-10,0.65,-0.013242480238432996,-1.72,-0.6,-0.09,0.0,0.03765671943800486,
2014-12-11,0.2,0.00422269137211817,0.49,-0.07,-0.19,0.0,0.01937627896313887,
2014-12-12,0.05,-0.014167898752923236,-1.55,0.49,-0.58,0.0,0.049906405596410686,
2014-12-15,0.15,-0.005756614602618448,-0.68,-0.26,0.11,0.0,0.01609692704217469,
2014-12-16,-0.6,-0.00851769172342376,-0.8,0.62,0.59,0.0,0.04679216150675902,
2014-12-17,-0.64,0.02024567115762288,2.15,0.83,-0.11,0.0,-0.05682233586669638,
2014-12-18,0.25,0.023004672655930314,2.36,-0.87,-0.2,0.0,-0.0840831172105414,
2014-12-19,-1.01,0.003410609641265161,0.43,-0.22,0.18,0.0,-0.00439561147303813,
2014-12-22,0.21,0.003879688380531654,0.37,0.19,-0.05,0.0,-0.008849615276982359,
2014-12-23,-0.93,0.0011175920290229513,0.21,-0.26,1.05,0.0,-0.027028672387919395,
2014-12-24,0.72,0.0003691773846945523,0.07,0.36,-0.17,0.0,-0.004576667027411663,
2014-12-26,0.07,0.0018530559974596628,0.39,0.37,-0.32,0.0,0.0,
2014-12-29,-0.19,0.0011414685678605707,0.13,0.16,0.56,0.0,0.013667638728663611,
2014-12-30,-0.08,-0.0014454661382217182,-0.48,0.05,0.34,0.0,-0.002265006630852051,
2014-12-31,-0.48,-0.005617525143590818,-0.93,0.49,-0.38,0.0,0.006779686985378897,0.026508429
2015-01-02,-0.08,0.0017773668182785585,-0.11,-0.59,0.09,0.0,0.017857617400006243,
2015-01-05,1.2,-0.012920581506554285,-1.84,0.34,-0.64,0.0,0.041175914184186535,
2015-01-06,0.49,-0.008014566872907913,-1.04,-0.77,-0.26,0.0,0.03954729708825466,
2015-01-07,0.91,0.011316427986361788,1.19,0.18,-0.65,0.0,-0.02270479369375722,
2015-01-08,0.13,0.013385168418286852,1.81,-0.11,-0.28,0.0,-0.033973543324681055,
2015-01-09,0.14,-0.0048213785346291615,-0.85,0.02,-0.5,0.0,0.010741241831412562,
2015-01-12,0.91,-0.006772443842878673,-0.79,0.38,-0.36,0.0,0.008510689667908578,
2015-01-13,0.3,-0.0021182395744663296,-0.19,0.28,0.04,0.0,-0.01925193149932114,
2015-01-14,0.07,-0.005526635521480472,-0.6,0.29,-0.5,0.0,0.023480267608842365,
2015-01-15,0.76,-0.009153079679509624,-1.08,-0.94,0.64,0.0,0.029108084158070646,
2015-01-16,-0.24,0.010054412022308945,1.36,0.46,-0.14,0.0,-0.022798914964806016,
2015-01-20,0.73,0.002081224735934306,0.11,-0.65,-0.54,0.0,0.010427623162259314,
2015-01-21,-1.0,0.0026374874997570075,0.42,-0.96,0.55,0.0,-0.016736792355523944,
2015-01-22,0.33,0.0067490144328612445,1.58,0.44,0.4,0.0,-0.008474626990972123,
2015-01-23,0.13,-0.0008910505703818572,-0.47,0.51,-0.83,0.0,0.004246290881450898,
2015-01-26,-0.86,0.0020500839736588006,0.42,0.57,-0.05,0.0,-0.008510689667908578,
2015-01-27,-0.44,-0.005342712026277674,-1.21,0.67,0.22,0.0,0.002134472528632747,
2015-01-28,1.21,-0.006786785325786582,-1.39,-0.07,-0.77,0.0,0.008492620045653654,
2015-01-29,0.61,0.005808069974577279,0.98,0.24,0.0,0.0,-0.004237294475515352,
2015-01-30,-2.64,-0.007685828483321444,-1.3,-0.77,0.04,0.0,0.023086020034182697,-0.01201946
2015-02-02,-0.8,0.008888115769731364,1.25,-0.47,1.0,0.0,-0.008333381559144426,
2015-02-03,-1.26,0.006267575474262266,1.49,0.16,0.5,0.0,-0.044927341597251313,
2015-02-04,0.77,-0.0009538495030199101,-0.35,-0.07,-0.2,0.0,0.004366819166340408,
2015-02-05,-0.71,0.002988155997732278,1.1,0.47,-0.16,0.0,-0.028731258040481045,
2015-02-06,-0.87,-0.0005728858820193139,-0.2,0.07,0.4,0.0,-0.05058549678810631,
2015-02-09,-0.68,9.242699422706835e-06,-0.46,-0.39,0.09,0.0,0.004705891037412702,
2015-02-10,1.21,0.0027966108189181327,1.04,-0.3,-0.69,0.0,-0.01180651258698906,
2015-02-11,0.47,0.0002764671206048064,0.03,-0.1,-0.32,0.0,-0.004761913760243486,
2015-02-12,-0.44,0.001721590732753242,1.0,0.17,-0.08,0.0,0.0023837913552762213,
2015-02-13,-1.3,1.8396725383951207e-05,0.47,0.18,-0.29,0.0,-0.019231361927887658,
2015-02-17,0.0,8.278107629244857e-05,0.17,-0.02,0.0,0.0,-0.029558802241544502,
2015-02-18,0.66,4.598652595610986e-05,0.03,0.27,-0.82,0.0,0.012422519998557258,
2015-02-19,-0.55,-0.00022075461374804206,-0.01,0.27,-0.35,0.0,-0.012422519998557258,
2015-02-20,0.58,0.004195187660945621,0.61,-0.41,-0.27,0.0,-0.007528266420791407,
2015-02-23,0.95,0.0008058091950307045,-0.08,0.05,-0.37,0.0,0.007528266420791407,
2015-02-24,-0.04,0.0014817256579906513,0.32,-0.05,0.69,0.0,0.004987541511038973,
2015-02-25,-1.0,0.00013708582965232807,0.02,0.21,-0.52,0.0,-0.004987541511038973,
2015-02-26,0.33,-9.138470677072519e-06,-0.08,0.66,-0.45,0.0,-0.027885203489535604,
2015-02-27,-0.21,-0.000539317639161041,-0.36,-0.21,0.21,0.0,0.0,-0.01277631
2015-03-02,0.35,0.003176866340599105,0.62,0.23,-0.43,0.0,-0.023408090898014988,
2015-03-03,-0.39,-0.0020802547601483923,-0.43,-0.3,0.31,0.0,0.0,
2015-03-04,0.04,-0.001480709914345013,-0.41,0.09,-0.4,0.0,0.01566611674439944,
2015-03-05,-0.01,0.0009142774188655167,0.15,0.24,-0.44,0.0,-0.002594035177046594,
2015-03-06,0.02,-0.007853395470901248,-1.29,0.27,0.43,0.0,-0.010443959161083205,
2015-03-09,0.76,0.0034755779338597748,0.37,0.09,-0.02,0.0,0.025908184858664862,
2015-03-10,0.48,-0.013435672121048015,-1.63,0.43,-0.46,0.0,0.04744959971298757,
2015-03-11,-0.03,-0.0015641004957620552,-0.04,0.57,0.53,0.0,-0.00734397425575839,
2015-03-12,0.67,0.011293901979907872,1.28,0.38,0.49,0.0,-0.007398307481444988,
2015-03-13,0.74,-0.004561495656101755,-0.57,0.21,-0.03,0.0,0.022032714999882685,
2015-03-16,0.62,0.011072108693144678,1.23,-0.76,-0.41,0.0,0.01918524072134864,
2015-03-17,0.23,-0.0022083054052020046,-0.2,0.54,-0.03,0.0,0.02115237500522671,
2015-03-18,-0.83,0.009122309578967425,1.08,-0.52,-0.01,0.0,0.03428907347863208,
2015-03-19,0.94,-0.001118685343199033,-0.36,0.88,-1.1,0.0,-0.02733655416375025,
2015-03-20,-0.36,0.00886051929242182,0.81,-0.15,0.52,0.0,0.0,
2015-03-23,-0.51,-6.314070909141378e-05,-0.19,0.21,0.24,0.0,0.002306806097915004,
2015-03-24,-0.31,-0.0032435733010443,-0.51,0.58,-0.28,0.0,0.0023014969882790837,
2015-03-25,-1.21,-0.01099222147484813,-1.56,-0.98,1.03,0.0,-0.01622283550688719,
2015-03-26,-0.02,-0.0016574715911916726,-0.22,0.11,-0.05,0.0,-0.007034026657380066,
2015-03-27,1.16,0.0025903074797319903,0.32,0.5,-0.7,0.0,0.0023501773449536856,
2015-03-30,0.19,0.009905528989403223,1.24,0.02,-0.03,0.0,-0.0023501773449536856,
2015-03-31,-0.23,-0.006620105089606199,-0.75,0.42,0.36,0.0,0.0023501773449536856,0.00912096
2015-04-01,-0.16,-0.0026457455448039013,-0.38,0.34,0.41,0.0,0.007017572658646554,
2015-04-02,-0.57,0.00325600984461083,0.35,-0.08,0.31,0.0,-0.014084739881738972,
2015-04-06,-1.31,0.005683948657210003,0.61,-0.28,-0.15,0.0,-0.011890746521521667,
2015-04-07,-0.3,-0.0009692512614014603,-0.22,-0.19,-0.15,0.0,-0.012033839563723614,
2015-04-08,1.27,0.0030404786836024655,0.37,0.53,-0.72,0.0,-0.014634407518437698,
2015-04-09,-0.82,0.004192613627756359,0.41,-0.7,-0.06,0.0,-0.012361096823574114,
2015-04-10,0.33,0.004318458891813037,0.49,-0.06,-0.28,0.0,-0.002490661312451792,
2015-04-13,0.05,-0.0033292234900450524,-0.38,0.5,0.23,0.0,0.002490661312451792,
2015-04-14,-1.18,0.002074214495436877,0.11,-0.19,0.19,0.0,0.0074349784875182845,
2015-04-15,-1.75,0.004546398015146558,0.57,0.23,0.31,0.0,-0.012422519998557258,
2015-04-16,0.58,0.00015178639219559642,-0.08,-0.09,-0.21,0.0,0.0024968801985871814,
2015-04-17,0.09,-0.009842219420082898,-1.23,-0.46,0.22,0.0,0.022195732391784295,
2015-04-20,0.29,0.005197853429415922,0.95,0.17,-0.25,0.0,-0.017220597751670397,
2015-04-21,1.3,-0.0005203660623429585,-0.1,0.19,-0.75,0.0,-0.009975145056819512,
2015-04-22,-0.18,0.0024111408125406797,0.46,-0.36,0.18,0.0,-0.01261050759192961,
2015-04-23,-0.25,0.0006175353377226855,0.29,0.28,-0.23,0.0,0.005063301956546695,
2015-04-24,0.37,0.0015734378385827696,0.17,-0.5,-0.27,0.0,0.005037794029957077,
2015-04-27,-1.27,-0.0012156208760307763,-0.54,-0.71,0.56,0.0,-0.005037794029957077,
2015-04-28,-0.75,0.0014835737179339503,0.27,0.21,1.01,0.0,-0.020408871631207193,
2015-04-29,-1.18,-0.0010722424294957733,-0.38,-0.75,0.74,0.0,0.005141399500418586,
2015-04-30,-1.15,-0.0046866614748948265,-1.11,-1.07,0.75,0.0,0.005115100666770456,-0.012508165
2015-05-01,1.02,0.005937499252456568,1.01,-0.3,-0.61,0.0,-0.01801850550267825,
2015-05-04,0.23,0.0014632799705820432,0.32,0.02,0.24,0.0,-0.013072081567352845,
2015-05-05,-0.44,-0.00464705614696026,-1.19,-0.15,0.51,0.0,-0.00792606527242068,
2015-05-06,0.41,-0.00207131306486108,-0.31,0.63,-0.14,0.0,0.0,
2015-05-07,0.88,0.0022862685967632856,0.39,0.04,-0.4,0.0,0.026179505581771068,
2015-05-08,0.14,0.006720869286462872,1.21,-0.57,-0.12,0.0,-0.01562531790308075,
2015-05-11,0.58,-0.0005516750595937481,-0.39,0.68,-0.02,0.0,-0.02929636948843073,
2015-05-12,-0.36,-0.0006677558754670798,-0.27,-0.01,0.07,0.0,0.034531983542375855,
2015-05-13,-0.1,0.0012372218385721112,0.01,0.0,0.02,0.0,-0.02645656953683062,
2015-05-14,0.87,0.0017064547220062565,1.01,-0.1,-0.35,0.0,0.018592833076615856,
2015-05-15,-0.38,-0.0010039670866879291,0.05,-0.23,-0.2,0.0,0.010471299867295558,
2015-05-18,0.76,0.001873848819879953,0.44,0.75,-0.07,0.0,-0.021053409197832496,
2015-05-19,0.88,0.00010646414829817985,-0.09,-0.11,0.24,0.0,-0.013387080782459204,
2015-05-20,-0.2,-0.00033717536099953094,-0.05,0.22,-0.13,0.0,0.010723963362975653,
2015-05-21,-0.57,0.0019593507609334537,0.23,-0.3,-0.02,0.0,0.01061017911201545,
2015-05-22,0.3,-0.0008772435622184105,-0.22,-0.12,-0.14,0.0,-0.00529101763441564,
2015-05-26,0.41,-0.005832371879964882,-1.01,-0.03,-0.02,0.0,0.010554187678690319,
2015-05-27,0.81,0.005903288836239362,0.93,0.34,-0.33,0.0,0.0026212334798740855,
2015-05-28,0.23,-0.0004876556715682767,-0.12,0.1,0.14,0.0,-0.0026212334798740855,
2015-05-29,0.12,-0.0034291636602556963,-0.58,0.03,0.07,0.0,-0.0026281224062696396,0.04530087
2015-06-01,0.43,0.002026937618891722,0.17,-0.04,-0.22,0.0,-0.013245226750020489,
2015-06-02,-0.89,-0.000506349365222647,-0.02,0.31,0.32,0.0,-0.0134230203321406,
2015-06-03,0.32,0.0018376238575958936,0.39,0.87,-0.24,0.0,-0.010869672236903938,
2015-06-04,0.17,-0.005870910573091415,-0.88,-0.11,-0.03,0.0,0.029611854046644348,
2015-06-05,-0.24,-0.00010706351553313453,0.06,0.8,0.06,0.0,0.00529101763441564,
2015-06-08,-0.02,-0.005053926647645923,-0.66,0.02,0.02,0.0,0.015707129205357884,
2015-06-09,-0.03,0.0008426035152835354,0.02,-0.3,0.35,0.0,0.002594035177046594,
2015-06-10,-0.1,0.010357798930790807,1.2,0.14,0.18,0.0,-0.0078023802841846734,
2015-06-11,0.45,0.0019136048931036598,0.21,-0.09,-0.1,0.0,0.010389703849135623,
2015-06-12,0.1,-0.005342433480081787,-0.63,0.32,0.13,0.0,0.0025806465934916645,
2015-06-15,0.31,-0.004021172270138429,-0.45,0.12,-0.11,0.0,0.03045920748470854,
2015-06-16,0.14,0.00546164627502943,0.57,0.11,0.01,0.0,0.017348638334613087,
2015-06-17,0.16,0.0024405083043221865,0.16,-0.28,-0.63,0.0,-0.012361096823574114,
2015-06-18,0.85,0.009483426682185936,0.99,0.21,-0.44,0.0,-0.010000083334583243,
2015-06-19,0.39,-0.003738519416105035,-0.43,0.56,-0.2,0.0,0.014962872676712369,
2015-06-22,0.19,0.004721406726474697,0.63,0.08,-0.06,0.0,-0.03526813883745805,
2015-06-23,-0.26,0.000964396318860139,0.12,0.24,0.27,0.0,0.0,
2015-06-24,0.01,-0.004179917921322662,-0.79,-0.11,0.13,0.0,0.017789541563498545,
2015-06-25,0.91,-0.0016733457601363355,-0.25,0.37,-0.2,0.0,-0.002522069432709939,
2015-06-26,0.02,-0.0002027530342774142,-0.06,-0.22,0.46,0.0,-0.007604599385219402,
2015-06-29,0.28,-0.016525187712918665,-2.15,-0.42,0.18,0.0,0.08297440135936318,
2015-06-30,0.69,0.0028462253052206066,0.33,0.32,-0.66,0.0,-0.01177869919261254,0.014262068999999999
2015-07-01,1.63,0.006512185435261664,0.6,-0.77,-0.05,0.0,-0.03129015799321011,
2015-07-02,-0.31,-8.880048313297806e-05,-0.11,-0.56,-0.04,0.0,0.0073081933067247196,
2015-07-06,1.44,-0.002275981387713344,-0.37,0.15,-0.55,0.0,0.04276185933808163,
2015-07-07,-0.39,0.0052376591160996355,0.53,-0.44,-0.25,0.0,0.016147986407982096,
2015-07-08,0.58,-0.015337354489383337,-1.68,-0.02,0.09,0.0,0.029314387668775366,
2015-07-09,0.03,0.002290087620021808,0.28,0.15,-0.05,0.0,-0.036203048663960624,
2015-07-10,1.13,0.01202851736260424,1.24,0.24,-0.55,0.0,-0.030411700418023546,
2015-07-13,0.01,0.01094795283475225,1.14,-0.08,-0.43,0.0,-0.021609484332854922,
2015-07-14,-0.29,0.004225376881323406,0.47,0.15,0.13,0.0,0.009661910911736848,
2015-07-15,1.35,-8.730117163668893e-05,-0.19,-0.8,-0.07,0.0,0.0,
2015-07-16,0.77,0.00577163237913858,0.78,-0.15,-0.63,0.0,0.0,
2015-07-17,-0.03,0.0007635707715154538,0.05,-0.59,-0.64,0.0,0.011947573421118074,
2015-07-20,1.4,0.0005462893648457978,-0.01,-0.72,-0.61,0.0,0.007100621549576358,
2015-07-21,-0.34,-0.0017352830696006905,-0.47,0.03,0.29,0.0,0.030199739863632447,
2015-07-22,1.15,-0.00039954140127829163,-0.18,0.19,0.2,0.0,0.024860037319395012,
2015-07-23,-0.16,-0.0037774650634574414,-0.6,-0.37,-0.35,0.0,0.015504186535965303,
2015-07-24,1.06,-0.008134148105638062,-1.08,-0.61,-0.01,0.0,0.02817087696669618,
2015-07-27,0.24,-0.005129798389394757,-0.74,-0.24,0.08,0.0,0.03774032798284721,
2015-07-28,-0.89,0.01124752639657256,1.23,-0.34,-0.13,0.0,-0.014508026489578718,
2015-07-29,-1.06,0.00589812874451745,0.74,-0.36,0.53,0.0,-0.02966319182355881,
2015-07-30,0.23,0.0007033600929071682,0.12,0.19,-0.28,0.0,-0.004310351501122245,
2015-07-31,1.25,-0.0016158601019089502,-0.15,0.82,-1.02,0.0,0.01287571436004531,0.016226211
2015-08-03,1.03,-0.0013050175419415666,-0.35,-0.33,-0.19,0.0,0.016913722442061685,
2015-08-04,0.28,-0.0016816318401833286,-0.14,0.07,-0.19,0.0,-0.042833099994136425,
2015-08-05,0.86,0.002995343786841076,0.36,-0.01,-0.45,0.0,-0.013216051391526262,
2015-08-06,-2.2,-0.006577134665791462,-0.88,-0.53,1.99,0.0,0.026259714583555693,
2015-08-07,1.09,-0.0021815609873412356,-0.36,-0.45,-0.33,0.0,0.036059049815702515,
2015-08-10,-2.05,0.011701750999804972,1.32,0.15,0.68,0.0,-0.01257878220686015,
2015-08-11,0.12,-0.008365627174836021,-0.98,-0.08,0.43,0.0,0.03930185234761363,
2015-08-12,-1.04,0.0011968882338457831,0.07,-0.08,-0.27,0.0,0.018090945649039014,
2015-08-13,1.4,-0.0008123299903832759,-0.14,-0.43,0.0,0.0,-0.022155991897208516,
2015-08-14,0.22,0.004011551656339485,0.43,0.13,0.44,0.0,-0.0020387366898482195,
2015-08-17,0.73,0.005390193547870403,0.6,0.44,-0.86,0.0,0.006103782938017721,
2015-08-18,0.21,-0.002279257585091621,-0.35,-0.63,0.34,0.0,-0.0020304575503820033,
2015-08-19,1.23,-0.008127895046781575,-0.85,-0.11,-0.22,0.0,0.02409755157906046,
2015-08-20,-0.4,-0.02129686792105545,-2.24,-0.28,0.62,0.0,0.025466606437060557,
2015-08-21,-0.11,-0.02774130642725048,-2.95,1.83,0.15,0.0,0.019157674032933114,
2015-08-24,0.0,-0.03291905743881607,-3.9,0.35,-0.4,0.0,0.05356774570922007,
2015-08-25,0.88,-0.009712056037640693,-1.17,0.69,-0.6,0.0,-0.03663413317978015,
2015-08-26,0.45,0.033401954172099124,3.68,-1.35,-0.36,0.0,-0.016933612529439923,
2015-08-27,-2.12,0.016998409795577984,2.4,-0.67,0.59,0.0,-0.021093783059799476,
2015-08-28,-1.61,0.0010477453935227032,0.23,0.96,0.07,0.0,-0.011696039763191335,
2015-08-31,-1.8,-0.00338406711624728,-0.74,0.76,1.41,0.0,-0.01183445764700286,0.00038854300000000004
2015-09-01,0.88,-0.024014654125836365,-2.91,0.32,-0.5,0.0,0.021590632592367598,
2015-09-02,1.04,0.018499041627154433,1.81,-0.16,-0.93,0.0,-0.011718884113213424,
2015-09-03,-0.74,0.0006337339539888021,0.17,-0.33,0.72,0.0,-0.005911347263057198,
2015-09-04,0.71,-0.01296553189100269,-1.39,0.89,-0.57,0.0,0.009832920916238885,
2015-09-08,0.9,0.022178059460993715,2.52,-0.36,-0.56,0.0,-0.021761491781512765,
2015-09-09,0.31,-0.011409350873942792,-1.34,0.17,0.11,0.0,-0.018163970627671056,
2015-09-10,0.3,0.005359482755201483,0.49,-0.11,-0.32,0.0,0.0,
